Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4330000000.0,30.95,148.8350067138672,-0.0011,179066.0,17.41,-174.14,-40.48,27.92,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,359680000.0,16.84,77.69999694824219,0.0034999999999999996,35601.0,19.47,-49.93,18.3,55.56,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31420000000.0,20.46,32.685001373291016,0.003,4481398.0,20.26,-97.71,-32.87,11.24,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72220000000.0,39.04,180.39999389648438,-0.0067,1333096.0,24.47,-280.52,-133.32,-42.3,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9680000000.0,21.3,138.39999389648438,-0.0018,382402.0,21.21,-232.09,-232.09,-232.09,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5560000000.0,17.88,99.83999633789062,-0.013300000000000001,202477.0,20.81,-120.0,-54.44,-7.79,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.6,47.59000015258789,-0.0062,54118.0,17.87,-56.8,19.65,58.77,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7580000000.0,15.12,327.5762939453125,0.0021,153354.0,33.79,-43.45,26.49,62.28,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3110000000.0,16.21,116.49500274658203,0.0023,151031.0,19.85,-124.92,-15.26,40.86,51.79374471891755,101.07055951791504,196.98690503018184,3.805,0.5254193884425031,0.85,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7730000000.0,10.65,244.73500061035156,-0.011200000000000002,94320.0,20.16,-17.95,39.56,68.99,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,55800000000.0,31.16,314.6199951171875,-0.0194,671498.0,23.62,-155.81,-31.09,32.74,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25460000000.0,48.66,53.10900115966797,-0.021400000000000002,1352423.0,17.69,-347.31,-188.42,-84.87,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,139300000.0,11.85,25.595399856567383,-0.046,6918.0,26.43,-306.61,-306.61,-306.61,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,6.294755915896488
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1840000000.0,12.03,40.880001068115234,-0.04,239268.0,15.16,-36.08,-30.19,-24.53,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,573790000000.0,28.53,301.25,0.0044,4822386.0,15.99,-159.79,-66.95,-6.65,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
