Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4269999999.9999995,30.56,146.5500030517578,-0.005699999999999999,122276.0,17.11,-169.93,-38.33,29.03,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,378080000.0,17.7,82.12999725341797,-0.0315,50363.0,21.2,-58.47,13.64,53.03,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,34430000000.0,22.42,35.560001373291016,-0.015700000000000002,5096751.0,21.78,-115.1,-44.55,3.44,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10190000000.0,22.42,146.2449951171875,0.0024,288675.0,21.75,-250.91,-250.91,-250.91,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5510000000.0,17.73,98.2699966430664,-0.053899999999999997,905621.0,21.22,-116.54,-52.01,-6.09,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.21,49.834999084472656,-0.04190000000000001,205037.0,19.39,-64.2,15.85,56.83,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.729173652005853
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8380000000.000001,16.71,360.94000244140625,0.0060999999999999995,88798.0,35.09,-58.06,19.0,58.44,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7900000000.0,10.88,251.0800018310547,-0.0192,96816.0,20.58,-21.0,37.99,68.18,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60550000000.0,33.81,341.07000732421875,-0.0144,319384.0,24.46,-177.32,-42.11,27.08,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
V,Visa Inc,Financial,Credit Services,USA,589940000000.0,29.33,309.010009765625,-0.015600000000000001,3682865.0,16.78,-166.48,-71.25,-9.4,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
