Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3670000000.0,3.26,77.07,-0.0163,1019356.0,6.65
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,368640000.0,17.26,20.01,0.019,290623.0,20.66
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32159999999.999996,20.95,33.39,0.0161,8384388.0,20.59
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72460000000.0,39.17,181.21,0.0104,2691618.0,24.54
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4620000000.0,21.02,25.03,0.0254,2130562.0,-7.46
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9800000000.0,21.57,140.42,0.006500000000000001,502326.0,21.88
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5690000000.0,18.3,102.01,0.024300000000000002,889721.0,20.71
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.84,48.27,0.0149,162807.0,17.58
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7600000000.0,15.15,328.05,-0.0005,320547.0,33.85
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14000000000.0,6.87,73.7,0.0212,506153.0,-2.2
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19840000000.0,12.36,164.38,0.0096,2504728.0,10.4
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8340000000.0,38.67,139.33,0.0146,535165.0,10.03
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,124050000000.0,10.62,36.82,0.0079,14975426.0,5.19
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8310000000.000001,7.7,34.97,-0.0074,820106.0,6.66
PRI,Primerica Inc,Financial,Insurance - Life,USA,7910000000.0,10.89,249.88,0.0176,145070.0,20.24
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58350000000.0,32.58,329.16,0.0462,852499.0,23.54
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5300000000.0,13.21,57.65,-0.0053,616836.0,9.3
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25600000000.0,48.92,53.21,-0.0009,2426204.0,17.64
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,290120000.0,1.65,5.53,0.0203,1255810.0,4.44
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1810000000.0,11.85,40.42,-0.0025,694612.0,14.91
V,Visa Inc,Financial,Credit Services,USA,580270000000.0,28.85,304.44,0.009300000000000001,7654381.0,15.88
