Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,379230000.0,17.73,20.68000030517578,-0.0053,12734.0,20.78,-104.72,-5.2,45.91,10.101418270197577,19.6576810598305,38.235927012306476,0.8587499999999999,0.8762493321275395,0.75,10.5,11.25,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31980000000.0,20.83,33.275001525878906,-0.006,1094664.0,20.75,-70.91,-13.09,25.44,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69270000000.0,36.64,174.19000244140625,-0.0033,266514.0,24.09,-211.07,-87.34,-12.62,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9830000000.0,21.64,140.86000061035156,-0.0032,87217.0,21.67,-192.18,-192.18,-192.18,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5310000000.0,17.08,95.5,0.0105,79988.0,20.04,-79.01,-23.89,14.59,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.12,49.19499969482422,0.0146,40182.0,17.58,-42.43,28.19,63.59,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7970000000.0,15.89,344.9949951171875,-0.0023,38552.0,34.52,-32.75,33.08,66.07,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2754980000000.0,23.21,371.70001220703125,-0.0066,6125506.0,22.8,-147.05,-63.13,-7.28,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,8000000000.0,11.02,253.21499633789062,-0.0040999999999999995,36236.0,20.87,-12.05,43.21,71.09,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17020000000.0,20.89,143.25999450683594,0.0028000000000000004,94792.0,16.14,-249.7,-78.22,8.92,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59990000000.0,33.49,339.125,-0.0048,71504.0,24.49,-153.18,-28.33,34.68,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26070000000.0,49.82,54.29999923706055,0.0049,386903.0,17.72,-321.78,-169.69,-71.67,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10780000000.0,26.82,163.4591064453125,0.0031,213564.0,15.92,-105.66,-22.2,27.61,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,578110000000.0,28.74,303.614990234375,0.0083,1010916.0,15.25,-121.93,-40.24,11.64,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
