Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39680000000.0,11.97,435.18,0.0060999999999999995,547354.0,18.91
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4310000000.0,30.85,147.74,-0.001,186621.0,17.38
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,357700000.0,16.75,77.67,0.0034000000000000002,92512.0,19.51
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,73010000000.0,39.46,182.58,-0.0154,1861997.0,24.74
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4580000000.0,20.82,24.79,0.0,1171282.0,-7.32
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9710000000.0,21.37,139.13,0.0017000000000000001,650419.0,21.22
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5670000000.0,18.23,101.59,-0.0106,432885.0,21.01
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.79,48.13,0.018500000000000003,131898.0,17.54
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13950000000.0,6.84,73.43,0.0049,542989.0,-2.08
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19980000000.0,12.45,165.54,0.0009,2830630.0,10.63
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8359999999.999999,38.78,139.73,0.0109,290815.0,9.42
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,124660000000.0,10.67,37.0,-0.012,18411071.0,5.27
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3100000000.0,16.18,116.21,-0.0089,183926.0,19.97
PRI,Primerica Inc,Financial,Insurance - Life,USA,7850000000.0,10.8,247.83,-0.0025,102093.0,20.11
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5340000000.0,13.31,58.13,-0.0149,386234.0,9.54
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26070000000.0,49.82,54.19,0.0053,1569274.0,17.79
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,290980000.0,1.66,5.55,0.0121,1211428.0,4.6
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,144020000.0,12.25,27.15,-0.040999999999999995,3908.0,26.46
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1910000000.0,12.54,42.78,-0.0176,317407.0,15.55
V,Visa Inc,Financial,Credit Services,USA,571450000000.0,28.41,299.82,0.0027,4731515.0,15.83
