Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,5000000000.0,36.12,169.52,-0.0152,211788.0,20.9
CRVL,Corvel Corp,Financial,Insurance Brokers,USA,3580000000.0,34.44,69.88,-0.0165,124190.0,16.47
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77160000000.0,41.71,192.96,-0.0006,1403970.0,25.81
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,7650000000.0,32.41,40.63,-0.0042,1626168.0,-2.62
FUBO,fuboTV Inc,Communication Services,Broadcasting,USA,849960000.0,6.92,2.48,-0.031200000000000002,8243013.0,-13.01
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,15.02,48.32,-0.0183,133171.0,20.01
INMD,Inmode Ltd,Healthcare,Medical Devices,Israel,881770000.0,6.45,13.95,-0.0092,453240.0,7.47
NFLX,Netflix Inc,Communication Services,Entertainment,USA,393520000000.0,34.08,86.12,0.030899999999999997,61151803.0,25.09
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,2029999999.9999998,19.81,35.42,0.0108,597934.0,-2.9
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,452140000.0,8.06,11.89,-0.0318,271838.0,-2.3
PAYC,Paycom Software Inc,Technology,Software - Application,USA,8570000000.0,18.93,152.29,-0.0018,775155.0,17.82
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,7930000000.0,36.51,145.86,-0.0105,387755.0,16.71
PGR,Progressive Corp,Financial,Insurance - Property & Casualty,USA,120820000000.0,11.29,206.03,-0.0043,3944546.0,24.5
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60230000000.0,34.19,338.53,0.0029,870246.0,24.86
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5230000000.0,13.05,56.97,-0.0049,1162551.0,10.43
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,17680000000.0,41.7,36.55,-0.0073,6154555.0,28.36
V,Visa Inc,Financial,Credit Services,USA,623730000000.0,32.29,326.18,-0.0006,5653797.0,16.73
YELP,Yelp Inc,Communication Services,Internet Content & Information,USA,1740000000.0,12.48,28.28,-0.0302,1001796.0,3.05
