Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,38730000000.0,11.69,424.82,-0.013000000000000001,224025.0,19.05
CALM,"Cal-Maine Foods, Inc",Consumer Defensive,Farm Products,USA,3700000000.0,5.44,78.0,-0.012199999999999999,212945.0,7.38
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,378300000.0,17.68,20.5,-0.013500000000000002,31853.0,20.73
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31790000000.0,20.7,33.0,0.0049,2053526.0,20.44
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,67910000000.0,35.92,170.34,-0.0078000000000000005,466733.0,23.93
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4160000000.0,18.92,22.53,-0.0229,496951.0,-7.99
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9880000000.0,21.74,141.56,0.005699999999999999,175107.0,21.72
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5320000000.0,17.1,95.33,-0.0003,124049.0,20.19
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.17,49.35,-0.002,23069.0,17.9
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8080000000.0,16.11,349.0,0.009300000000000001,35328.0,34.55
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,14090000000.0,6.91,74.17,-0.0196,257045.0,-1.74
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,18460000000.0,11.5,152.94,-0.0207,451426.0,9.82
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8150000000.0,37.81,136.22,-0.0014000000000000002,100128.0,9.41
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2738940000000.0,23.08,368.85,-0.0108,7115688.0,22.81
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,123060000000.0,10.53,36.53,-0.0039000000000000003,5839747.0,5.15
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5720000000.0,24.99,106.22,-0.0054,120407.0,12.38
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8560000000.000001,7.93,36.02,-0.025699999999999997,200448.0,6.75
PTC,PTC Inc,Technology,Software - Application,USA,17070000000.0,20.94,143.41,-0.0066,138552.0,16.12
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3220000000.0,16.56,90.19,-0.0014000000000000002,159846.0,13.92
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58720000000.0,32.79,331.22,-0.0209,300459.0,24.35
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5330000000.0,13.28,57.97,-0.001,134158.0,9.79
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25840000000.0,49.38,53.71,-0.0077,579059.0,17.83
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,285130000.0,1.62,5.43,0.0046,121155.0,4.19
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,146250000.0,12.44,27.57,-0.0227,2475.0,28.5
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1920000000.0,12.59,42.95,-0.0172,53466.0,18.63
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10630000000.0,26.44,161.17,-0.0129,278540.0,15.9
V,Visa Inc,Financial,Credit Services,USA,575780000000.0,28.63,302.09,-0.0040999999999999995,1245649.0,15.38
