Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4300000000.0,30.76,148.1199951171875,-0.0147,41466.0,17.3,-172.83,-39.81,28.27,54.29115045097758,105.9440089286962,206.48527647316152,3.6850000000000005,0.2845243994955844,0.92,9.651186800310896
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,397880000.0,18.63,86.0999984741211,0.0277,59264.0,21.1,-66.13,9.47,50.76,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,8.239045555308211
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35360000000.0,23.03,36.880001068115234,-0.0229,1946245.0,22.19,-123.08,-49.92,-0.15,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78520000000.0,42.44,196.88499450683594,-0.022000000000000002,496249.0,25.83,-315.58,-154.83,-55.42,47.37563260849978,77.26264451072191,126.68278784974902,3.5175,0.14743716965949782,1.0,1.9397995471523022
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,10320000000.0,22.71,148.28500366210938,0.0074,184279.0,21.85,-255.81,-255.81,-255.81,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5850000000.0,18.81,105.61499786376953,-0.0069,135799.0,21.35,-132.72,-63.37,-14.02,45.38212933947962,64.64703564030904,92.62699396966345,3.835,0.10774057687965066,1.0,10.282909721925797
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8189999999.999999,16.33,354.2099914550781,-0.024300000000000002,152648.0,35.19,-55.11,20.51,59.22,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,61840000000.0,34.53,349.7699890136719,0.006500000000000001,177261.0,24.46,-184.39,-45.74,25.22,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706227234578856
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1950000000.0,12.75,43.505001068115234,0.0252,202976.0,16.05,-44.82,-38.55,-32.53,30.04133361908681,31.399346016746623,32.82649122297984,3.425,0.014029884092318312,1.0,11.510276254729845
V,Visa Inc,Financial,Credit Services,USA,602170000000.0,29.94,316.30999755859375,-0.0001,2041305.0,16.84,-172.78,-75.29,-11.98,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
