Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,39390000000.0,11.88,431.989990234375,-0.0046,233446.0,19.31,-7.05,22.3,43.82,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31650000000.0,20.61,32.75749969482422,-0.016200000000000003,3941711.0,20.75,-68.26,-11.33,26.6,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,68890000000.0,36.43,172.61000061035156,-0.0089,657168.0,24.09,-208.25,-85.64,-11.6,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9790000000.0,21.55,140.66250610351562,-0.0070999999999999995,186431.0,21.67,-191.77,-191.77,-191.77,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5300000000.0,17.06,94.95999908447266,0.009399999999999999,214960.0,20.04,-78.0,-23.19,15.07,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1240000000.0,15.25,49.59000015258789,0.0232,69919.0,17.58,-43.58,27.62,63.3,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8010000000.0,15.96,346.7799987792969,0.0024,99358.0,34.52,-33.44,32.73,65.89,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2766270000000.0,23.31,372.54998779296875,-0.0025,11203870.0,22.8,-147.61,-63.51,-7.52,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7990000000.0,11.0,252.60000610351562,-0.0059,88304.0,20.87,-11.78,43.34,71.16,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,17120000000.000002,21.01,143.8350067138672,0.0083,237705.0,16.14,-251.1,-78.94,8.56,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60200000000.0,33.61,338.8999938964844,-0.0013,221611.0,24.49,-153.01,-28.24,34.72,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.641967599622332
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26100000000.0,49.88,54.22999954223633,0.006,814569.0,17.72,-321.24,-169.35,-71.45,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10770000000.0,26.8,163.77000427246094,0.0023,466565.0,15.92,-106.06,-22.43,27.48,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,578880000000.0,28.78,304.0199890136719,0.0097,2219011.0,15.25,-122.23,-40.43,11.52,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
