Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4310000000.0,30.87,147.69000244140625,-0.022099999999999998,81182.0,17.37,-149.77,-26.6,35.55,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,370100000.0,17.3,20.1200008392334,0.0028000000000000004,47606.0,31.09,65.83,81.66,90.14,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31710000000.0,20.65,32.92499923706055,-0.0033,2320733.0,20.39,-69.12,-11.9,26.22,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9840000000.0,21.66,141.1199951171875,-0.0007000000000000001,205365.0,21.52,-192.72,-192.72,-192.72,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5350000000.0,17.2,96.125,-0.0171,155184.0,20.46,-80.19,-24.7,14.03,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.61,47.60499954223633,-0.0098,27684.0,17.05,-37.83,30.52,64.77,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7640000000.0,15.24,329.9949951171875,-0.015600000000000001,57282.0,34.14,-26.98,35.99,67.54,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2671040000000.0,22.51,359.2550048828125,-0.0171,18177274.0,22.49,-138.77,-57.67,-3.69,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PRI,Primerica Inc,Financial,Insurance - Life,USA,7900000000.0,10.88,249.1199951171875,-0.0163,27002.0,20.37,-10.24,44.12,71.56,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16520000000.0,20.28,138.69000244140625,-0.0358,602780.0,15.91,-238.55,-72.54,11.83,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56790000000.0,31.71,320.29998779296875,-0.01,251602.0,23.76,-139.12,-21.2,38.3,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25360000000.0,48.45,52.709999084472656,-0.002,571669.0,17.18,-309.43,-161.8,-66.65,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1940000000.0,12.68,43.33000183105469,0.024399999999999998,102194.0,15.78,-34.18,-28.23,-22.53,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10550000000.0,26.24,159.84500122070312,-0.0384,443597.0,16.23,-101.12,-19.5,29.22,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
