Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,40290000000.0,12.16,441.56500244140625,-0.024399999999999998,152334.0,19.45,-9.43,20.58,42.57,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31410000000.0,20.46,32.665000915527344,-0.0115,1095827.0,20.29,-67.78,-11.02,26.8,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,70070000000.0,36.96,174.92999267578125,0.005600000000000001,520573.0,24.01,-212.39,-88.13,-13.1,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
HCI,HCI Group Inc,Financial,Insurance - Property & Casualty,USA,1940000000.0,6.57,148.8350067138672,-0.0401,57870.0,19.98,-111.61,-88.9,2.69,70.33577317655426,78.79094240680337,152.94570227539026,3.915,2.485198261658764,0.675,10.0,11.5,70.33577317655426
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5180000000.0,16.67,92.69000244140625,-0.0195,91587.0,20.11,-73.75,-20.24,17.1,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1250000000.0,15.28,49.470001220703125,-0.0064,16901.0,18.03,-43.23,27.79,63.39,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8119999999.999999,16.2,351.510009765625,-0.0302,60300.0,35.16,-35.26,31.81,65.42,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2752830000000.0,23.19,370.67498779296875,-0.0063,11059363.0,22.74,-146.36,-62.68,-6.98,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,26380000000.0,50.4,54.790000915527344,-0.0172,537277.0,18.16,-325.59,-172.13,-73.22,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10790000000.0,26.86,163.35000610351562,-0.0053,173749.0,15.89,-105.53,-22.12,27.66,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,580640000000.0,28.87,304.3800048828125,-0.011899999999999999,1557112.0,15.46,-122.49,-40.59,11.41,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
