Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,49240000000.0,45.09,232.26,0.0331,816099.0,15.82
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,35660000000.0,23.1,36.83,0.0278,3105981.0,22.48
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1070000000.0000001,19.62,163.13,0.0179,46396.0,25.0
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4640000000.0,21.1,25.12,0.0297,830898.0,-7.46
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13730000000.0,6.47,72.27,-0.004699999999999999,148695.0,-2.14
MANH,"Manhattan Associates, Inc",Technology,Software - Application,USA,8380000000.000001,38.86,140.0,0.0347,231490.0,9.37
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,126860000000.0,10.86,37.65,-0.0132,12552300.0,6.26
ODD,ODDITY Tech Ltd,Consumer Defensive,Household & Personal Products,Israel,804150000.0,7.79,14.0,-0.050199999999999995,4682580.0,-11.05
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,2109999999.9999998,11.78,45.29,-0.0776,188433.0,19.22
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,11660000000.0,27.5,24.1,-0.04190000000000001,29370019.0,23.66
V,Visa Inc,Financial,Credit Services,USA,604340000000.0,30.05,317.07,0.013000000000000001,2233731.0,16.58
