Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4440000000.0,31.76,152.15,0.0379,136591.0,17.19
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,380910000.0,17.83,82.71,0.0269,69211.0,20.24
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32659999999.999996,21.27,33.9,-0.0054,3477716.0,20.67
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,77360000000.0,41.81,193.46,-0.0042,691245.0,25.28
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4570000000.0,20.76,24.72,0.014499999999999999,1139259.0,-7.48
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9800000000.0,21.56,140.41,0.0070999999999999995,187707.0,21.26
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5480000000.0,17.64,98.31,0.0151,286056.0,20.31
IDT,IDT Corp,Communication Services,Telecom Services,USA,1200000000.0,14.7,47.81,-0.0189,85440.0,18.05
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8380000000.000001,16.71,361.83,-0.0019,45722.0,35.19
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13610000000.0,6.68,71.63,0.0406,432759.0,-2.66
LULU,Lululemon Athletica inc,Consumer Cyclical,Apparel Retail,Canada,19740000000.0,11.25,161.26,0.022099999999999998,1655129.0,9.7
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,129389999999.99998,11.07,38.4,0.011699999999999999,6790041.0,5.38
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5930000000.0,25.87,109.98,0.0054,199702.0,13.2
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8750000000.0,8.11,36.82,0.0163,548681.0,6.62
PRI,Primerica Inc,Financial,Insurance - Life,USA,7970000000.0,10.98,251.81,0.0108,51489.0,19.99
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58960000000.0,32.92,332.59,0.0022,388689.0,23.81
SITC,SITE Centers Corp,Real Estate,REIT - Retail,USA,298250000.0,1.7,5.68,0.0026,279767.0,4.78
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1960000000.0,12.84,43.8,-0.0418,362902.0,16.32
V,Visa Inc,Financial,Credit Services,USA,587930000000.0,29.23,308.46,0.0043,2126567.0,16.14
