Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
AMP,Ameriprise Financial Inc,Financial,Asset Management,USA,41350000000.0,12.47,454.3599853515625,0.0008,321586.0,19.66,-12.6,18.28,40.91,403.5230658483286,555.9695011166793,768.9070054308378,30.375,0.09411381840681132,1.0,10.0,9.0,56.39265692950444
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31920000000.0,20.79,33.10499954223633,-0.0011,1985240.0,20.56,-70.04,-12.51,25.82,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,69480000000.0,36.65,173.60000610351562,-0.0053,601577.0,24.14,-210.02,-86.7,-12.24,55.99693859739303,92.98234552475635,154.66481915725336,3.5175,0.14743716965949782,1.0,10.0,9.0,1.9484276373316582
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5380000000.0,17.31,96.63999938964844,-0.0067,240151.0,20.4,-81.15,-25.37,13.57,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1250000000.0,15.28,49.75,0.0039000000000000003,21603.0,17.91,-44.04,27.38,63.18,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2764120000000.0,23.29,371.5799865722656,-0.005600000000000001,17667964.0,22.86,-146.97,-63.08,-7.24,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PTC,PTC Inc,Technology,Software - Application,USA,16629999999.999998,20.41,140.10000610351562,-0.0315,552230.0,16.12,-241.99,-74.29,10.93,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
SMID,Smith-Midland Corp,Basic Materials,Building Materials,USA,149060000.0,12.68,28.601499557495117,0.0137,3496.0,28.28,-354.37,-354.37,-354.37,6.294755915896488,6.294755915896488,6.294755915896488,0.7999999999999999,0.0,0.75,11.0,11.75,6.294755915896488
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10900000000.0,27.12,165.58999633789062,-0.0087,376725.0,16.15,-108.35,-23.79,26.67,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,589370000000.0,29.3,309.17999267578125,0.0008,2309075.0,15.59,-126.0,-42.81,10.02,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
