Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,376270000.0,17.59,20.350000381469727,0.0288,121730.0,20.18,65.44,81.45,90.03,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31890000000.0,20.77,33.10499954223633,-0.0029,2956020.0,20.64,-70.04,-12.51,25.82,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,68569999999.99999,36.27,171.78500366210938,0.0169,1352005.0,23.77,-206.56,-84.62,-10.99,56.03673741658094,93.04843105817838,154.77474440185694,3.52,0.14743716965949782,1.0,10.0,9.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9930000000.0,21.86,141.86000061035156,-0.0088,425150.0,21.8,-194.25,-194.25,-194.25,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5420000000.0,17.43,97.52999877929688,-0.022400000000000003,203195.0,20.69,-82.82,-26.52,12.77,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.14,49.310001373291016,0.0031,46272.0,17.4,-42.77,28.03,63.51,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7990000000.0,15.94,344.9949951171875,0.0102,137215.0,34.39,-32.75,33.08,66.07,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2739980000000.0,23.09,369.3299865722656,-0.0032,19069103.0,22.47,-145.47,-62.09,-6.59,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3120000000.0,16.28,116.83000183105469,-0.0218,88778.0,20.19,-107.11,-4.98,46.56,56.4092991626028,111.28977724541305,218.62954205272374,3.805,0.5254193884425031,0.85,10.0,10.0,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,8010000000.0,11.03,253.49000549316406,0.0104,110172.0,20.57,-12.17,43.14,71.06,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16969999999.999998,20.83,142.60499572753906,0.001,413334.0,15.88,-248.1,-77.41,9.34,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,60680000000.0,33.88,343.29998779296875,0.011399999999999999,686320.0,24.43,-156.29,-29.91,33.87,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25940000000.0,49.57,53.840999603271484,0.0096,2155157.0,17.46,-318.22,-167.41,-70.22,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10710000000.0,26.64,163.0500030517578,-0.0165,580371.0,16.03,-105.15,-21.89,27.8,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
V,Visa Inc,Financial,Credit Services,USA,568440000000.0,28.26,298.82000732421875,-0.0132,4907067.0,15.34,-118.43,-38.03,13.03,136.80498283371546,216.4947507727366,343.59520585491924,9.004999999999999,0.13370669304847693,1.0,10.0,9.0,0.0
