Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Floor_Value
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,371800000.0,17.41,20.010000228881836,0.0277,220726.0,20.66,61.39,78.96,88.56,51.825734106119526,95.10372689921248,174.8514119659356,3.4349999999999996,0.18196301419934224,1.0,2.0632295863466337
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,32369999999.999996,21.08,33.38999938964844,0.0227,4809231.0,20.59,-101.97,-35.73,9.33,16.532102616886647,24.599713421561752,36.82580146109112,1.3399999999999999,0.12057146804226226,1.0,7.112615517052889
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,72990000000.0,39.45,181.2100067138672,0.0177,1412248.0,24.54,-282.22,-134.37,-42.94,47.4093039891739,77.31755754875371,126.77282536776585,3.52,0.14743716965949782,1.0,1.9486964599203103
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9850000000.0,21.69,140.50999450683594,0.012199999999999999,310203.0,21.88,-237.15,-237.15,-237.15,41.67575586674017,41.67575586674017,41.67575586674017,4.965,-0.031673869134370536,1.0,7.767935759295766
IDT,IDT Corp,Communication Services,Telecom Services,USA,1210000000.0,14.83,48.220001220703125,0.0144,75655.0,17.58,-58.88,18.58,58.23,30.35000540814487,59.225144747113745,115.4300324381853,2.06,0.4296939859130209,0.92,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7670000000.0,15.29,328.05999755859375,0.009000000000000001,219237.0,33.85,-43.66,26.38,62.23,228.36169117778908,445.6260891166324,868.5269431028505,15.5,0.4654010132131128,0.92,67.38759802618927
PRI,Primerica Inc,Financial,Insurance - Life,USA,7950000000.0,10.95,249.9499969482422,0.022799999999999997,98704.0,20.24,-20.46,38.27,68.33,207.49606245968945,404.90880210299184,789.1687958015979,14.825,0.2391756401380145,0.874,61.80440333587851
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,58470000000.0,32.64,329.2749938964844,0.0482,742189.0,23.54,-167.73,-37.2,29.61,122.98862470164231,240.00058656491848,467.76205631345664,7.680000000000001,0.20743402271078204,1.0,6.706325551292554
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25670000000.0,49.04,53.220001220703125,0.0017000000000000001,1352639.0,17.64,-348.25,-189.02,-85.26,11.872950937861203,18.41369958288502,28.72775971128352,0.925,0.13271785112236145,1.0,0.0
V,Visa Inc,Financial,Credit Services,USA,583050000000.0,28.99,304.625,0.014199999999999999,4915146.0,15.88,-162.7,-68.82,-7.84,115.95852690471365,180.44737062421586,282.4666600588647,9.004999999999999,0.13370669304847693,1.0,0.0
