Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4219999999.9999995,30.2,144.67,-0.0148,89802.0,17.09
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,33130000000.000004,21.57,34.39,-0.0326,7382605.0,21.52
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78590000000.0,42.48,196.52,-0.0092,1596372.0,25.68
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4510000000.0,20.48,24.39,-0.0101,1602839.0,-7.37
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9820000000.0,21.61,140.69,-0.0388,336526.0,21.82
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.06,48.99,-0.017,103645.0,18.96
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,8430000000.0,16.8,363.89,0.009000000000000001,105793.0,35.12
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13540000000.0,6.38,71.26,-0.026099999999999998,599285.0,-2.06
NVO,Novo Nordisk ADR,Healthcare,Drug Manufacturers - General,Denmark,128410000000.0,10.99,38.12,-0.0184,12433920.0,5.3
PPC,Pilgrim's Pride Corp,Consumer Defensive,Packaged Foods,USA,8539999999.999999,7.92,35.95,-0.0383,900894.0,7.39
PRI,Primerica Inc,Financial,Insurance - Life,USA,7880000000.0,10.85,248.91,-0.0085,88488.0,20.42
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,59440000000.0,33.19,335.29,-0.015600000000000001,380621.0,24.24
V,Visa Inc,Financial,Credit Services,USA,584760000000.0,29.07,306.8,-0.006999999999999999,4128447.0,16.58
