Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR,MOS_Bear_%,MOS_Base_%,MOS_Bull_%,Value_Bear,Value_Base,Value_Bull,EPS_Norm,EPS_CAGR_Proxy,Quality_Mult,Base_Discount_Rate,Discount_Rate,Floor_Value
BMI,Badger Meter Inc,Technology,Scientific & Technical Instruments,USA,4290000000.0,30.71,146.98500061035156,-0.027000000000000003,157859.0,17.37,-148.58,-26.0,35.86,59.129259031013696,116.65597984614651,229.17148441436024,3.6850000000000005,0.2845243994955844,0.92,10.5,10.0,9.74649846111923
CLMB,Climb Global Solutions Inc,Technology,Electronics & Computer Distribution,USA,367970000.0,17.2,19.769500732421875,-0.003,84053.0,31.09,66.42,81.98,90.31,58.876533512374515,109.73162207753997,204.09826585089547,3.4349999999999996,0.18196301419934224,1.0,10.5,9.5,2.063229474353177
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,31430000000.0,20.47,32.54999923706055,-0.0123,3397105.0,20.39,-67.19,-10.62,27.06,19.46883051832541,29.423755243688426,44.62730395239895,1.3399999999999999,0.12057146804226226,1.0,10.0,9.0,7.112615517052889
HLI,Houlihan Lokey Inc,Financial,Capital Markets,USA,9760000000.0,21.48,139.61000061035156,-0.0091,297197.0,21.52,-189.58,-189.58,-189.58,48.21054394119713,48.21054394119713,48.21054394119713,4.965,-0.031673869134370536,1.0,10.0,9.0,7.767935759295766
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,5310000000.0,17.09,95.05999755859375,-0.0235,231233.0,20.46,-78.19,-23.32,14.98,53.34771189120618,77.08481937484027,111.8117762384702,3.835,0.10774057687965066,1.0,10.0,9.0,10.282909721925797
IDT,IDT Corp,Communication Services,Telecom Services,USA,1190000000.0,14.61,47.52000045776367,-0.0102,107579.0,17.05,-37.59,30.64,64.83,34.53859474271735,68.51177211437277,135.11577845587146,2.06,0.4296939859130209,0.92,10.0,9.5,8.728170063841336
KNSL,Kinsale Capital Group Inc,Financial,Insurance - Property & Casualty,USA,7640000000.0,15.23,329.0899963378906,-0.0163,120775.0,34.14,-26.63,36.16,67.63,259.87777597675677,515.5011979479501,1016.6478476048587,15.5,0.4654010132131128,0.92,10.0,9.5,67.38759802618927
META,Meta Platforms Inc,Communication Services,Internet Content & Information,USA,1326200000000.0,22.32,524.0449829101562,-0.0425,21814202.0,16.86,-118.27,-10.03,44.21,240.09353238626807,476.2565906202998,939.2514308194563,14.32,0.2010990764322398,0.92,10.0,9.5,59.77872482024375
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA,2663800000000.0,22.44,357.68499755859375,-0.019799999999999998,24162277.0,22.49,-137.73,-56.98,-3.23,150.45789580501992,227.8497327054051,346.48617051961037,10.74,0.12226568954799855,1.0,10.5,9.5,21.6744637390638
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,3160000000.0,16.49,118.30989837646484,-0.0239,67515.0,20.37,-109.73,-6.31,45.89,56.4092991626028,111.28977724541305,218.62954205272374,3.805,0.5254193884425031,0.85,10.0,10.0,26.425520363720224
PRI,Primerica Inc,Financial,Insurance - Life,USA,7850000000.0,10.81,247.2899932861328,-0.0226,53256.0,20.37,-9.43,44.54,71.77,225.98689331832807,445.84902473762986,875.8735125158059,14.825,0.2391756401380145,0.874,10.0,10.0,61.80440333587851
PTC,PTC Inc,Technology,Software - Application,USA,16469999999.999998,20.21,138.2899932861328,-0.038900000000000004,816042.0,15.91,-237.57,-72.04,12.08,40.96646735143882,80.38248469549191,157.29151489792406,2.885,0.3232467390277567,0.85,10.5,10.5,0.0
RACE,Ferrari N.V,Consumer Cyclical,Auto Manufacturers,Italy,56610000000.0,31.61,318.7200012207031,-0.0132,366976.0,23.76,-137.94,-20.61,38.61,133.94864885793913,264.2669828383002,519.1543272675023,7.680000000000001,0.20743402271078204,1.0,11.0,10.0,6.663587250814041
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,25300000000.0,48.34,52.58000183105469,-0.0043,949809.0,17.18,-308.42,-161.15,-66.24,12.873860817449101,20.133952802565876,31.629684597039216,0.925,0.13271785112236145,1.0,11.0,10.0,0.0
TGLS,Tecnoglass Inc,Basic Materials,Building Materials,Colombia,1920000000.0,12.56,42.86000061035156,0.0144,206580.0,15.78,-32.72,-26.84,-21.2,32.29363893200323,33.78959118819024,35.362769461753416,3.425,0.014029884092318312,1.0,11.0,10.0,11.510276254729845
TXRH,Texas Roadhouse Inc,Consumer Cyclical,Restaurants,USA,10560000000.0,26.28,159.3699951171875,-0.0371,615041.0,16.23,-100.52,-19.14,29.43,79.47871235781398,133.76660780329237,225.81836193656724,5.32,0.1539308283214187,1.0,11.0,10.0,14.392109101552201
