Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,10yr_CAGR
ADSK,Autodesk Inc,Technology,Software - Application,USA,48070000000.0,44.01,226.73,-0.0131,213923.0,16.39
CLBT,Cellebrite DI Ltd,Technology,Software - Infrastructure,Israel,3320000000.0,44.22,13.86,-0.0129,136535.0,3.81
CPRT,"Copart, Inc",Industrials,Specialty Business Services,USA,36380000000.0,23.05,37.58,-0.0044,2176770.0,23.63
CRAI,CRA International Inc,Industrials,Consulting Services,USA,1060000000.0,19.37,161.05,-0.0036,24346.0,25.59
CRVL,Corvel Corp,Financial,Insurance Brokers,USA,2420000000.0,23.19,47.34,-0.0223,29166.0,13.02
CTAS,Cintas Corporation,Industrials,Specialty Business Services,USA,78710000000.0,42.54,196.83,0.0021,122684.0,26.26
DOCS,Doximity Inc,Healthcare,Health Information Services,USA,4600000000.0,20.93,24.93,-0.0204,428156.0,-7.07
EXLS,ExlService Holdings Inc,Technology,Information Technology Services,USA,4790000000.0,20.46,30.21,-0.022400000000000003,434480.0,13.08
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,6280000000.0,20.21,112.64,-0.08560000000000001,301886.0,23.24
IDT,IDT Corp,Communication Services,Telecom Services,USA,1230000000.0,15.22,48.98,0.0072,14803.0,20.72
KSPI,Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,13970000000.0,6.58,73.53,-0.014499999999999999,112707.0,-1.87
NFLX,Netflix Inc,Communication Services,Entertainment,USA,328060000000.0,30.75,77.7,-0.0037,6735326.0,23.84
OSPN,OneSpan Inc,Technology,Software - Infrastructure,USA,422860000.0,7.54,11.12,-0.0063,44289.0,-1.69
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,5780000000.0,25.23,107.23,-0.0194,65315.0,14.32
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,3680000000.0,18.87,102.72,-0.016,72525.0,16.16
RLI,RLI Corp,Financial,Insurance - Property & Casualty,USA,5580000000.0,13.92,60.75,0.0053,72691.0,10.37
TTD,Trade Desk Inc,Communication Services,Advertising Agencies,USA,12290000000.0,29.0,25.42,-0.0031,4969464.0,23.82
V,Visa Inc,Financial,Credit Services,USA,604720000000.0,30.07,317.27,-0.0095,1593269.0,16.74
